Line,Time,Type,PGN,Name,Src,Dest,Pri,Size,Sequence ID,Rate of Turn,NMEA Reserved,Sequence ID,Heading Sensor Reading,Deviation,Variation,Heading Sensor Reference,NMEA Reserved,Sequence ID,Wind Speed,Wind Direction,Wind Reference,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Latitude,Longitude,Sequence ID,Yaw,Pitch,Roll,NMEA Reserved,Sequence ID,Heave,Delay,Delay Source,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,COG Reference,NMEA Reserved,Course Over Ground,Speed Over Ground,NMEA Reserved,Sequence ID,Speed Water Referenced,Speed Ground Referenced,Speed Water Referenced Type,Speed Direction,NMEA Reserved,Sequence ID,Set Mode,Op Mode,NMEA Reserved,HDOP,VDOP,TDOP,Measurement Date,Measurement Time,Total Cumulative Distance,Distance Since Last Reset,Sequence ID,Water Temp,Outside Ambient Air Temp.,Atmospheric Pressure,NMEA Reserved,Sequence ID,Mode,NMEA Reserved,Number of SVs,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,Sequence ID,Temperature Instance,Humidity Instance,Temperature,Humidity,Atmospheric Pressure,Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Source,NMEA Reserved,Date,Time,Sequence ID,Variation Source,NMEA Reserved,Age of Service (Date),Variation,NMEA Reserved,Sequence ID,Water Depth Transducer,Offset,Maximum Depth Range,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,AIS Spare,AIS Spare,Class B unit flag,Class B Display Flag,Class B DSC Flag,Class B Band Flag,Class B Msg 22 Flag,Mode Flag,Communication State Selector Flag,NMEA Reserved,Sequence ID,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Position date,Position time,Latitude,Longitude,Altitude,Type of System,Method GNSS,Integrity,NMEA Reserved,Number of SVs,HDOP,PDOP,Geoidal Separation,Number of Reference Stations,Sequence ID,XTE Mode,NMEA Reserved,Navigation Terminated,XTE,NMEA Reserved,Sequence ID,Distance to Destination Waypoint,Course/Bearing Ref.,Perpendicular Crossed,Arrival Circle Entered,Calculation Type,ETA Time,ETA Date,Bearing Origin To Destination Waypoint,Bearing Position To Destination Waypoint,Origin Waypoint Number,Destination Waypoint Number,Destination Wpt Latitude,Destination Wpt Longitude,Waypoint Closing Velocity,Message ID,Repeat Indicator,ID,Longitude,Latitude,Position Accuracy,RAIM Flag,Time Stamp,AtoN Structure Length/Diameter,AtoN Structure Beam/Diameter,Position Reference Point from Starboard Structure Edge/Radius,Position Reference Point from True North facing Structure Edge/Radius,Aid to Navigation (AtoN) Type,Off Position Indicator,Virtual AtoN Flag,Assigned Mode Flag,AIS Spare,Electronic Fixing Position Fixing Device Type,NMEA Reserved,AtoN Status,AIS Transceiver Information,NMEA Reserved,Aid to Navigation (AtoN) Name,Update Rate,Heartbeat Sequence Counter,Class 1 CAN Controller State,Class 2 Second CAN Controller State,Equipment Status,NMEA Reserved,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,Rate of Turn,Navigational Status,Special Maneuver Indicator,NMEA Reserved,AIS Spare,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Type of Ship and Cargo,Vendor ID,Call Sign,Ship Length,Ship Beam,Reference Point Position from Starboard,Reference Point Position Aft of Bow,Mother Ship MMSI,AIS Spare,Type of Electronic Position Fixing Device,AIS Transceiver Information,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position accuracy,RAIM-flag,NMEA Reserved,UTC Time,Communication State,AIS Transceiver Information,UTC Date,NMEA Reserved,Type of Electronic Positioning Device,AIS Spare,Transmission Control for Long Range Broadcast Message,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Name,AIS Transceiver Information,NMEA Reserved,Sequence ID,Start RPS#,nItems,Database ID,Route ID,Navigation direction in route,Supplementary Route/WP data available,NMEA Reserved,Route Name,NMEA Reserved,WPID,WP Name,WP Latitude,WP Longitude,WPID,WP Name,WP Latitude,WP Longitude,PGN being requested,Unique Number (ISO Identity Number),Manufacturer Code,Device Instance Lower (ISO ECU Instance),Device Instance Upper (ISO Function Instance),Device Function (ISO Function),NMEA Reserved,Device Class,System Instance (ISO Device Class Instance),Industry Group,NMEA Reserved (ISO Self Configurable),NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,Message ID,Repeat Indicator,User ID,IMO,Call Sign,Name,Ship/Cargo Type,Ship Length,Ship Beam,Position Reference Point from Starboard,Position Reference Point aft of Ship's Bow,Estimated Date of Arrival,Estimated Time of Arrival,Draft,Destination,AIS Version,Type of Electronic Positioning Device,Data Terminal Equipment (DTE),AIS Spare,AIS Transceiver Information,NMEA Reserved,Sequence ID,
9047,29.270,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.636850' N,86° 34.463010' W,
9048,29.270,CANPACKET,130310,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,,
9049,29.271,CANPACKET,130311,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,63 (Data Not Available),3 (Data Not Available),Data not available,Data not available,Data not available,
9050,29.282,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.015249,,
9051,29.283,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1545,Data not available,Data not available,1 (Direction Reference Magnetic),,
9052,29.283,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0118,-0.2317,,
9053,29.284,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.38,Data not available,15,,
9054,29.284,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (220),,0,,
9055,29.295,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.55,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
9063,29.305,N2K,129029,"GNSS Position Data",  8,255,3, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,21/07/2025,03:40:57,44° 20.637948' N,86° 34.464135' W,175.200000,2 (GPS+GLONASS),2 (DGNSS Fix),0,,8,1.00,1.80,-34.80,1,0 (GPS),0,00:00:00,
9064,29.305,CANPACKET,129539,"GNSS DOPs",  8,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Data not available,3 (Auto Fix),,1.00,1.50,Data not available,
9093,29.321,N2K,129540,"GNSS Sats in View",  8,255,6,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Data not available,,16,7,0.4188,5.0430,45.00,Data not available,2 (Used in solution (without Differential corrections)),,9,0.9597,5.1303,42.00,Data not available,2 (Used in solution (without Differential corrections)),,26,0.5584,0.9946,38.00,Data not available,2 (Used in solution (without Differential corrections)),,16,1.1691,0.9597,38.00,Data not available,2 (Used in solution (without Differential corrections)),,4,1.2215,3.4551,37.00,Data not available,2 (Used in solution (without Differential corrections)),,27,0.7503,2.3557,36.00,Data not available,2 (Used in solution (without Differential corrections)),,8,0.4362,2.9839,30.00,Data not available,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6577,30.00,Data not available,2 (Used in solution (without Differential corrections)),,74,1.1866,6.0900,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,72,1.1168,4.2578,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,75,0.6107,4.6242,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,73,0.5758,0.8725,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,65,0.5409,5.6538,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,71,0.4711,3.1759,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,83,0.3141,1.1691,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,82,0.1745,0.2966,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,
9094,29.332,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.012439,,
9095,29.333,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1551,Data not available,Data not available,1 (Direction Reference Magnetic),,
9096,29.364,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.86,0.5831,2 (Apparent Wind (relative to the vessel centerline)),,
9100,29.366,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
9101,29.367,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.41,1.0150,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
9102,29.370,CANPACKET,129539,"GNSS DOPs",  5,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0 (1D Fix),2 (3D Fix),,0.70,1.10,Data not available,
9113,29.383,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.009028,,
9114,29.383,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1556,Data not available,Data not available,1 (Direction Reference Magnetic),,
9115,29.384,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0120,-0.2308,,
9116,29.384,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.38,Data not available,15,,
9117,29.385,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yacht Monitoring Solutions (233),,0,,
9119,29.395,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.55,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
9130,29.402,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0 (Direction Reference True),,0.0540,3.18,,
9132,29.420,N2K,129540,"GNSS Sats in View",  5,255,6,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,2 (Error),,12,26,0.5410,0.9948,46.00,0.00000,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6580,27.00,0.00000,2 (Used in solution (without Differential corrections)),,4,1.2217,3.4557,45.00,0.00000,2 (Used in solution (without Differential corrections)),,16,1.1868,0.9599,44.00,0.00000,2 (Used in solution (without Differential corrections)),,9,0.9599,5.1487,43.00,0.00000,2 (Used in solution (without Differential corrections)),,27,0.7679,2.3561,45.00,0.00000,2 (Used in solution (without Differential corrections)),,7,0.4188,5.0440,40.00,0.00000,2 (Used in solution (without Differential corrections)),,8,0.4188,2.9845,42.00,0.00000,2 (Used in solution (without Differential corrections)),,73,0.5759,0.8726,40.00,0.00000,2 (Used in solution (without Differential corrections)),,71,0.4712,3.1764,37.00,0.00000,2 (Used in solution (without Differential corrections)),,74,1.1868,6.0911,33.00,0.00000,2 (Used in solution (without Differential corrections)),,72,1.1170,4.2586,38.00,0.00000,2 (Used in solution (without Differential corrections)),,
9133,29.420,CANPACKET,126992,"System Time",  5,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0 (GPS),,21/07/2025,03:40:57,
9134,29.421,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.637168' N,86° 34.463016' W,
9135,29.432,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.005335,,
9136,29.433,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1560,Data not available,Data not available,1 (Direction Reference Magnetic),,
9137,29.464,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.86,0.5823,2 (Apparent Wind (relative to the vessel centerline)),,
9141,29.467,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
9142,29.467,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.41,1.0144,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
9143,29.470,CANPACKET,127258,"Magnetic Variation",  5,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,Data not available,,Data not available,-0.0960,,
9144,29.470,CANPACKET,127258,"Magnetic Variation",  7,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,Data not available,,Data not available,-0.0960,,
9145,29.471,CANPACKET,128267,"Water Depth",  3,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,
9146,29.472,CANPACKET,130312,"Temperature - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0 (Generic Instance value ranging over 8-bit range - defaults to 0),0 (Sea Temperature),Data not available,Data not available,,
9147,29.482,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0127,-0.2295,,
9148,29.483,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.38,Data not available,15,,
9149,29.483,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (206),,0,,
9150,29.484,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.002161,,
9151,29.485,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1561,Data not available,Data not available,1 (Direction Reference Magnetic),,
9152,29.495,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
9153,29.496,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.60,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
9154,29.520,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.637348' N,86° 34.462998' W,
9155,29.520,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,0 (Direction Reference True),,0.0593,2.98,,
9156,29.533,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.000649,,
9157,29.533,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1562,Data not available,Data not available,1 (Direction Reference Magnetic),,
9158,29.557,CANPACKET, 59904,"ISO Request",  4, 11,6,  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60928,
9159,29.558,CANPACKET, 60928,"ISO Address Claim", 11,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095828,Garmin (229),0,0,130,0,120,0,4,,
9164,29.562,N2K,129039,"AIS Class B Position Report",  8,255,4, 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0 (Default),338171368,86° 32.578998' W,44° 15.521598' N,"0 (Low Accuracy (> 10m, such as non-differential GNSS))",1 (RAIM in use),57,6.2366,3.39,273,1 (Channel B VDL Reception),6.2296,,,0 (Class B SOTDMA Unit),0 (No display available; not capable of displaying ITU-R M.1371 Messages12 and 14),1 (Equipped with DSC function (dedicated or time-shared)),1 (Capable of operating over the whole marine band (irrelevant if 'Class B Message 22 flag' is 0)),1 (Frequency management via Message 22),0 (Station operating in autonomous mode = default),1 (ITDMA communication state follows),,Data not available,
9165,29.564,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.86,0.5816,2 (Apparent Wind (relative to the vessel centerline)),,
9169,29.567,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
9170,29.567,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.41,1.0138,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
9171,29.595,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.60,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
9172,29.608,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.003169,,
9173,29.608,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1562,Data not available,Data not available,1 (Direction Reference Magnetic),,
9174,29.609,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0193,-0.2152,,
9175,29.609,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.37,Data not available,15,,
9176,29.610,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (200),,0,,
9177,29.610,CANPACKET, 59904,"ISO Request",  4,  0,6,  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60928,
9178,29.611,CANPACKET, 60928,"ISO Address Claim",  0,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61221,Garmin (229),0,0,133,0,25,0,4,,
9179,29.657,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.004697,,
9180,29.658,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1561,Data not available,Data not available,1 (Direction Reference Magnetic),,
9181,29.658,CANPACKET, 59904,"ISO Request",  4,  9,6,  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60928,
9182,29.658,CANPACKET, 60928,"ISO Address Claim",  9,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192506,Garmin (229),0,0,130,0,120,0,4,,
9183,29.661,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0 (Direction Reference True),,0.0540,3.18,,
9184,29.664,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.86,0.5803,2 (Apparent Wind (relative to the vessel centerline)),,
9188,29.667,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
9189,29.667,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.41,1.0132,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
9190,29.670,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.637516' N,86° 34.462986' W,
